Airline name ,Travel Time,Number of Stoppage(s),Ticket price(Dollar),Departure Airport,Departure Time,1st Stoppage Waiting Time,1st Stoppage,2nd Stoppage Waiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
Singapore,65:45:00,1,1716.0,JFK,20:55:00,3h 45m,DOH,,,,,BOM,22:10:00,04-09
Air Canada,33:25:00,2,1316.5446028513238,EWR,17:35:00,1h 40m,LHR,1h 45m,MUC,,,BOM,23:10:00,04-08
Cathay Pacific,39:15:00,1,2068.0,JFK,14:55:00,1h 40m,LHR,,,,,BOM,00:20:00,04-09
KLM-Royal Dutch,33:20:00,2,2087.0,JFK,19:00:00,3h 20m,LHR,1h 15m,AMS,,,BOM,00:30:00,04-09
Qatar,32:20:00,1,2115.0,JFK,21:30:00,3h 20m,LHR,,,,,BOM,02:40:00,04-09
Virgin Atlantic,25:35:00,2,3680.0,JFK,20:30:00,8h 30m,LHR,5h 35m,DEL,,,BOM,07:35:00,04-09
Virgin Atlantic,26:50:00,2,3680.0,JFK,20:30:00,8h 30m,LHR,6h 35m,DEL,,,BOM,08:50:00,04-09
Virgin Atlantic,27:5:00,2,3680.0,JFK,19:00:00,10h 20m,LHR,5h 35m,DEL,,,BOM,07:35:00,04-09
Virgin Atlantic,28:20:00,2,3680.0,JFK,19:00:00,10h 50m,LHR,6h 35m,DEL,,,BOM,08:50:00,04-09
Virgin Atlantic,30:25:00,2,3680.0,JFK,23:00:00,10h 20m,LHR,3h 40m,DEL,,,BOM,14:55:00,04-09
Virgin Atlantic,32:0:00,2,3680.0,JFK,23:00:00,12h 30m,LHR,5h 15m,DEL,,,BOM,16:30:00,04-09
Virgin Atlantic,32:25:00,2,3680.0,JFK,21:00:00,,,3h 40m,DEL,,,BOM,14:55:00,04-09
Virgin Atlantic,32:55:00,2,3680.0,JFK,20:30:00,,,3h 40m,DEL,,,BOM,14:55:00,04-09
Virgin Atlantic,34:0:00,2,3680.0,JFK,21:00:00,,,5h 15m,DEL,,,BOM,16:30:00,04-09
Virgin Atlantic,34:25:00,2,3680.0,JFK,19:00:00,,,3h 40m,DEL,,,BOM,14:55:00,04-09
Egyptair,22:0:00,1,605.0,JFK,12:00:00,8h 0m,CAI,,,,,DXB,20:55:00,04-08
Egyptair,31:55:00,1,605.0,JFK,12:00:00,18h 5m,CAI,,,,,DXB,20:55:00,04-09
Egyptair,19:0:00,1,607.0,JFK,12:00:00,5h 0m,CAI,,,,,DXB,20:55:00,04-08
Multiple,19:55:00,2,617.0,EWR,17:00:00,1h 24m,ORD,1h 5m,DOH,,,DXB,20:55:00,04-08
Multiple,19:55:00,2,617.0,EWR,17:00:00,1h 24m,ORD,1h 5m,DOH,,,DXB,20:55:00,04-08
Multiple,20:26:00,2,617.0,LGA,16:29:00,1h 46m,ORD,,,,,DXB,20:55:00,04-08
Multiple,20:26:00,2,617.0,LGA,16:29:00,1h 46m,ORD,,,,,DXB,23:05:00,04-08
Multiple,22:25:00,2,617.0,LGA,14:30:00,3h 42m,ORD,,,,,DXB,23:05:00,04-08
Multiple,27:55:00,2,617.0,JFK,09:00:00,8h 51m,ORD,,,,,DXB,23:05:00,04-08
Multiple,27:55:00,2,617.0,JFK,09:00:00,8h 51m,ORD,,,,,DXB,23:05:00,04-08
Multiple,39:55:00,2,630.0,EWR,21:00:00,21h 12m,ORD,,,,,DXB,23:05:00,04-09
Multiple,16:5:00,1,684.0,JFK,23:00:00,1h 55m,LHR,,,,,DXB,23:05:00,04-08
American,16:5:00,1,684.0,JFK,23:00:00,1h 55m,LHR,,,,,DXB,23:05:00,04-08
Multiple,16:42:00,1,684.0,JFK,22:23:00,2h 25m,LHR,,,,,DXB,23:05:00,04-08
American,16:42:00,1,684.0,JFK,22:23:00,2h 25m,LHR,,,,,DXB,23:05:00,04-08
Multiple,17:30:00,1,684.0,EWR,21:35:00,3h 25m,LHR,,,,,DXB,23:05:00,04-08
American,17:30:00,1,684.0,EWR,21:35:00,3h 25m,LHR,,,,,DXB,23:05:00,04-08
Multiple,18:10:00,1,684.0,JFK,20:55:00,3h 55m,LHR,,,,,DXB,23:05:00,04-08
American,18:10:00,1,684.0,JFK,20:55:00,3h 55m,LHR,,,,,DXB,23:05:00,04-08
Multiple,18:55:00,1,684.0,JFK,20:10:00,4h 35m,LHR,,,,,DXB,23:05:00,04-08
American,18:55:00,1,684.0,JFK,20:10:00,4h 35m,LHR,,,,,DXB,23:05:00,04-08
Multiple,19:30:00,1,684.0,JFK,19:35:00,5h 10m,LHR,,,,,DXB,23:05:00,04-08
American,19:30:00,1,684.0,JFK,19:35:00,5h 10m,LHR,,,,,DXB,23:05:00,04-08
Multiple,19:53:00,1,684.0,JFK,19:12:00,5h 25m,LHR,,,,,DXB,23:05:00,04-08
American,19:53:00,1,684.0,JFK,19:12:00,5h 25m,LHR,,,,,DXB,23:05:00,04-08
Multiple,20:15:00,1,684.0,JFK,18:50:00,6h 5m,LHR,,,,,DXB,07:30:00,04-08
American,20:15:00,1,684.0,JFK,18:50:00,6h 5m,LHR,,,,,DXB,07:30:00,04-08
American,20:35:00,1,684.0,JFK,18:30:00,6h 25m,LHR,,,,,DXB,07:30:00,04-08
American,21:0:00,1,684.0,EWR,18:05:00,6h 40m,LHR,,,,,DXB,07:30:00,04-08
American,21:1:00,1,684.0,JFK,18:04:00,6h 35m,LHR,,,,,DXB,07:30:00,04-08
American,24:30:00,1,684.0,JFK,23:00:00,10h 30m,LHR,,,,,DXB,07:30:00,04-09
American,25:7:00,1,684.0,JFK,22:23:00,11h 0m,LHR,,,,,DXB,07:30:00,04-09
American,25:55:00,1,684.0,EWR,21:35:00,12h 0m,LHR,,,,,DXB,07:30:00,04-09
American,26:35:00,1,684.0,JFK,20:55:00,12h 30m,LHR,,,,,DXB,07:30:00,04-09
American,27:20:00,1,684.0,JFK,20:10:00,13h 10m,LHR,,,,,DXB,07:30:00,04-09
American,27:55:00,1,684.0,JFK,19:35:00,13h 45m,LHR,,,,,DXB,07:30:00,04-09
American,28:18:00,1,684.0,JFK,19:12:00,14h 0m,LHR,,,,,DXB,07:30:00,04-09
American,28:40:00,1,684.0,JFK,18:50:00,14h 40m,LHR,,,,,DXB,07:30:00,04-09
American,29:25:00,1,684.0,EWR,18:05:00,15h 15m,LHR,,,,,DXB,23:05:00,04-09
American,27:55:00,2,687.0,EWR,19:35:00,1h 48m,CLT,,,,,DXB,23:05:00,04-09
American,28:30:00,2,687.0,JFK,19:00:00,2h 2m,CLT,,,,,DXB,23:05:00,04-09
American,29:56:00,2,687.0,EWR,17:34:00,39m,CLT,,,,,DXB,19:45:00,04-09
American,29:56:00,2,687.0,EWR,17:34:00,3h 44m,CLT,,,,,DXB,19:45:00,04-09
American,21:36:00,2,688.0,JFK,17:29:00,1h 59m,ORD,,,,,DXB,12:10:00,04-08
American,21:36:00,2,688.0,JFK,17:29:00,1h 26m,ORD,,,,,DXB,02:25:00,04-08
American,22:36:00,2,688.0,LGA,16:29:00,3h 6m,ORD,,,,,DXB,02:25:00,04-08
Multiple,17:34:00,1,698.0,EWR,18:11:00,2h 51m,YYZ,,,,,DXB,12:10:00,04-08
Multiple,28:44:00,1,698.0,EWR,07:01:00,14h 6m,YYZ,,,,,DXB,12:10:00,04-08
Turkish,15:20:00,1,699.0,JFK,12:50:00,1h 5m,IST,,,,,DXB,23:05:00,04-08
Turkish,18:15:00,1,699.0,JFK,00:10:00,4h 10m,IST,,,,,DXB,23:05:00,04-08
Turkish,22:55:00,1,699.0,JFK,19:30:00,8h 40m,IST,,,,,DXB,23:05:00,04-09
Turkish,28:0:00,1,699.0,JFK,00:10:00,13h 55m,IST,,,,,DXB,19:45:00,04-08
Turkish,32:40:00,1,699.0,JFK,19:30:00,18h 25m,IST,,,,,DXB,19:45:00,04-09
American,44:5:00,2,699.0,JFK,19:00:00,21h 27m,CLT,,,,,DXB,19:45:00,04-09
Multiple,41:5:00,2,700.0,JFK,22:00:00,22h 8m,BOS,,,,,DXB,19:45:00,04-09
American,19:0:00,1,701.0,JFK,20:05:00,4h 55m,LGW,,,,,DXB,19:05:00,04-08
Air Canada,17:5:00,1,718.0,EWR,18:40:00,2h 34m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,17:34:00,1,718.0,EWR,18:11:00,2h 51m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,19:30:00,1,718.0,EWR,16:15:00,4h 59m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,38:30:00,1,718.0,EWR,21:15:00,23h 59m,YYZ,,,,,DXB,19:45:00,04-09
United,13:25:00,1,719.0,EWR,21:40:00,,,,,,,DXB,19:45:00,04-08
Air Canada,16:0:00,1,725.0,LGA,19:45:00,1h 31m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,17:30:00,1,725.0,LGA,18:15:00,3h 1m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,18:50:00,1,725.0,LGA,16:55:00,4h 21m,YYZ,,,,,DXB,19:45:00,04-08
Air Canada,20:0:00,1,725.0,LGA,15:45:00,5h 31m,YYZ,,,,,DXB,00:20:00,04-08
Multiple,25:58:00,1,725.0,EWR,09:47:00,11h 12m,YYZ,,,,,DXB,05:55:00,04-08
Multiple,27:44:00,1,725.0,EWR,08:01:00,12h 59m,YYZ,,,,,DXB,02:25:00,04-08
Air Canada,29:30:00,2,725.0,LGA,06:15:00,1h 20m,YUL,,,,,DXB,20:55:00,04-08
Air Canada,29:30:00,2,725.0,LGA,06:15:00,2h 20m,YUL,,,,,DXB,20:55:00,04-08
Turkish,20:50:00,1,729.0,JFK,19:30:00,6h 40m,IST,,,,,DXB,20:55:00,04-09
Turkish,26:25:00,1,729.0,JFK,19:30:00,12h 20m,IST,,,,,DXB,22:35:00,04-09
Turkish,29:35:00,1,729.0,JFK,12:50:00,15h 20m,IST,,,,,DXB,22:35:00,04-09
SWISS,15:5:00,1,737.0,EWR,21:50:00,1h 15m,ZRH,,,,,DXB,22:35:00,04-08
SWISS,16:0:00,1,737.0,JFK,20:55:00,2h 0m,ZRH,,,,,DXB,22:35:00,04-08
SWISS,20:25:00,1,737.0,JFK,16:30:00,6h 35m,ZRH,,,,,DXB,22:35:00,04-08
Lufthansa,16:45:00,1,756.0,JFK,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
Multiple,16:45:00,1,756.0,EWR,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
United,16:45:00,1,756.0,EWR,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
Lufthansa,16:45:00,1,756.0,EWR,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
Multiple,16:45:00,1,756.0,JFK,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
United,16:45:00,1,756.0,JFK,21:50:00,2h 25m,FRA,,,,,DXB,22:35:00,04-08
Lufthansa,19:5:00,1,756.0,EWR,19:30:00,5h 0m,FRA,,,,,DXB,22:35:00,04-08
Multiple,19:5:00,1,756.0,EWR,19:30:00,5h 0m,FRA,,,,,DXB,22:35:00,04-08
United,19:5:00,1,756.0,EWR,19:30:00,5h 0m,FRA,,,,,DXB,22:35:00,04-08
Lufthansa,20:25:00,1,756.0,EWR,18:10:00,6h 30m,FRA,,,,,DXB,22:35:00,04-08
Multiple,20:25:00,1,756.0,EWR,18:10:00,6h 30m,FRA,,,,,DXB,23:30:00,04-08
United,20:25:00,1,756.0,EWR,18:10:00,6h 30m,FRA,,,,,DXB,22:35:00,04-08
Lufthansa,22:40:00,1,756.0,JFK,15:55:00,8h 30m,FRA,,,,,DXB,22:35:00,04-08
Multiple,22:40:00,1,756.0,JFK,15:55:00,8h 30m,FRA,,,,,DXB,04:35:00,04-08
United,22:40:00,1,756.0,JFK,15:55:00,8h 30m,FRA,,,,,DXB,04:35:00,04-08
Kenya,25:45:00,1,756.0,JFK,13:45:00,6h 45m,NBO,,,,,DXB,12:10:00,04-08
United,18:39:00,2,760.0,LGA,19:56:00,40m,IAD,,,,,DXB,20:55:00,04-08
United,29:35:00,2,760.0,LGA,09:00:00,5h 22m,ORD,,,,,DXB,04:35:00,04-08
United,28:40:00,2,774.0,JFK,15:55:00,6h 35m,FRA,,,,,DXB,04:35:00,04-09
United,28:40:00,2,774.0,JFK,15:55:00,4h 35m,FRA,,,,,DXB,20:35:00,04-09
Turkish,28:0:00,1,785.0,EWR,00:10:00,13h 40m,IST,,,,,DXB,03:35:00,04-08
SWISS,41:30:00,2,788.0,JFK,19:25:00,11h 25m,GVA,,,,,DXB,12:05:00,04-09
Lufthansa,28:40:00,2,798.0,JFK,15:55:00,4h 35m,FRA,,,,,DXB,07:50:00,04-09
Lufthansa,28:40:00,2,798.0,JFK,15:55:00,6h 35m,FRA,,,,,DXB,19:45:00,04-09
Royal Jordanian,14:55:00,1,808.0,JFK,21:40:00,1h 15m,AMM,,,,,DXB,23:35:00,04-08
Royal Jordanian,21:55:00,1,808.0,JFK,21:40:00,8h 10m,AMM,,,,,DXB,23:05:00,04-09
Royal Jordanian,30:25:00,1,808.0,JFK,21:40:00,16h 40m,AMM,,,,,DXB,23:05:00,04-09
Emirates,12:30:00,1,823.0,JFK,11:20:00,,,,,,,DXB,23:05:00,04-08
Emirates,12:45:00,1,823.0,JFK,23:00:00,,,,,,,DXB,00:20:00,04-08
Emirates,15:40:00,1,833.0,EWR,23:55:00,,,,,,,DXB,02:25:00,04-08
Multiple,20:35:00,1,1316.5446028513238,JFK,18:30:00,6h 25m,LHR,,,,,DXB,19:45:00,04-08
Multiple,21:0:00,1,1316.5446028513238,EWR,18:05:00,6h 40m,LHR,,,,,DXB,19:45:00,04-08
Multiple,21:1:00,1,1316.5446028513238,JFK,18:04:00,6h 35m,LHR,,,,,DXB,19:45:00,04-08
Turkish,16:10:00,1,853.0,JFK,00:10:00,2h 10m,IST,,,,,DXB,19:45:00,04-08
Turkish,18:15:00,1,853.0,EWR,00:10:00,3h 55m,IST,,,,,DXB,19:45:00,04-08
Air Canada,20:39:00,1,855.0,EWR,15:06:00,5h 51m,YYZ,,,,,DXB,19:45:00,04-08
Multiple,20:39:00,1,855.0,EWR,15:06:00,5h 51m,YYZ,,,,,DXB,19:45:00,04-08
Multiple,22:45:00,1,855.0,EWR,13:00:00,8h 8m,YYZ,,,,,DXB,20:55:00,04-08
Air Canada,23:0:00,2,855.0,JFK,12:45:00,3h 50m,YUL,,,,,DXB,20:55:00,04-08
Air Canada,23:0:00,2,855.0,JFK,12:45:00,3h 20m,YUL,,,,,DXB,20:55:00,04-08
Air Canada,23:0:00,2,855.0,JFK,12:45:00,2h 50m,YUL,,,,,DXB,20:55:00,04-08
Multiple,23:48:00,1,855.0,EWR,11:57:00,9h 7m,YYZ,,,,,DXB,20:55:00,04-08
Qatar,27:55:00,2,856.0,JFK,09:00:00,8h 51m,ORD,,,,,DXB,20:55:00,04-08
Qatar,29:56:00,2,856.0,JFK,06:59:00,11h 19m,ORD,,,,,DXB,20:55:00,04-08
Qatar,29:56:00,2,856.0,JFK,06:59:00,11h 19m,ORD,,,,,DXB,20:55:00,04-08
United,15:5:00,1,867.0,EWR,21:50:00,1h 15m,ZRH,,,,,DXB,04:35:00,04-08
United,16:0:00,1,867.0,JFK,20:55:00,2h 0m,ZRH,,,,,DXB,04:35:00,04-08
United,18:40:00,1,867.0,EWR,18:15:00,4h 35m,ZRH,,,,,DXB,04:35:00,04-08
SWISS,18:40:00,1,867.0,EWR,18:15:00,4h 35m,ZRH,,,,,DXB,04:35:00,04-08
United,20:25:00,1,867.0,JFK,16:30:00,6h 35m,ZRH,,,,,DXB,07:30:00,04-08
Multiple,27:5:00,1,868.0,EWR,17:30:00,12h 50m,MUC,,,,,DXB,20:55:00,04-09
Lufthansa,27:10:00,1,868.0,JFK,17:25:00,13h 10m,MUC,,,,,DXB,20:55:00,04-09
Multiple,27:10:00,1,868.0,JFK,17:25:00,13h 10m,MUC,,,,,DXB,05:55:00,04-09
United,27:10:00,1,868.0,JFK,17:25:00,13h 10m,MUC,,,,,DXB,00:20:00,04-09
American,15:35:00,1,893.0,JFK,07:55:00,1h 55m,LHR,,,,,DXB,05:55:00,04-08
SWISS,17:30:00,2,918.0,JFK,19:25:00,45m,GVA,,,,,DXB,06:25:00,04-08
SWISS,17:30:00,2,918.0,JFK,19:25:00,1h 45m,GVA,,,,,DXB,20:55:00,04-08
Turkish,21:45:00,1,925.0,JFK,00:10:00,7h 50m,IST,,,,,DXB,20:55:00,04-08
Turkish,27:30:00,1,925.0,JFK,12:50:00,13h 20m,IST,,,,,DXB,20:55:00,04-09
Turkish,33:5:00,1,925.0,JFK,12:50:00,19h 0m,IST,,,,,DXB,20:55:00,04-09
Emirates,24:5:00,1,953.0,JFK,22:20:00,10h 5m,MXP,,,,,DXB,20:55:00,04-09
Qatar,15:25:00,1,970.0,JFK,21:30:00,1h 35m,DOH,,,,,DXB,20:55:00,04-08
Qatar,15:25:00,1,970.0,JFK,21:30:00,1h 35m,DOH,,,,,DXB,03:15:00,04-08
Multiple,16:30:00,1,970.0,JFK,20:25:00,2h 35m,DOH,,,,,DXB,23:05:00,04-08
Multiple,16:30:00,1,970.0,JFK,20:25:00,2h 35m,DOH,,,,,DXB,23:05:00,04-08
Qatar,16:50:00,1,970.0,JFK,20:05:00,2h 50m,DOH,,,,,DXB,23:05:00,04-08
Qatar,16:50:00,1,970.0,JFK,20:05:00,2h 50m,DOH,,,,,DXB,23:05:00,04-08
Qatar,23:10:00,1,970.0,JFK,20:05:00,9h 10m,DOH,,,,,DXB,04:35:00,04-09
Delta,19:30:00,1,991.0,JFK,19:35:00,5h 15m,AMS,,,,,DXB,04:35:00,04-08
Delta,20:35:00,1,991.0,JFK,18:30:00,6h 40m,AMS,,,,,DXB,23:05:00,04-08
Delta,21:30:00,1,991.0,JFK,17:35:00,7h 40m,AMS,,,,,DXB,23:05:00,04-08
Delta,22:36:00,1,991.0,JFK,16:29:00,8h 15m,AMS,,,,,DXB,23:05:00,04-08
United,27:5:00,1,998.0,EWR,17:30:00,12h 50m,MUC,,,,,DXB,23:05:00,04-09
Lufthansa,27:5:00,1,998.0,EWR,17:30:00,12h 50m,MUC,,,,,DXB,23:05:00,04-09
Multiple,19:30:00,1,1010.0,JFK,19:35:00,5h 15m,AMS,,,,,DXB,23:05:00,04-08
KLM-Royal Dutch,19:30:00,1,1010.0,JFK,19:35:00,5h 15m,AMS,,,,,DXB,00:20:00,04-08
KLM-Royal Dutch,20:35:00,1,1010.0,JFK,18:30:00,6h 40m,AMS,,,,,DXB,22:10:00,04-08
Multiple,20:35:00,1,1010.0,JFK,18:30:00,6h 40m,AMS,,,,,DXB,11:15:00,04-08
KLM-Royal Dutch,21:30:00,1,1010.0,JFK,17:35:00,7h 40m,AMS,,,,,DXB,04:10:00,04-08
KLM-Royal Dutch,22:36:00,1,1010.0,JFK,16:29:00,8h 15m,AMS,,,,,DXB,00:50:00,04-08
Turkish,16:10:00,1,1015.0,EWR,00:10:00,1h 55m,IST,,,,,DXB,08:05:00,04-08
Emirates,15:50:00,1,1022.0,JFK,22:20:00,,,,,,,DXB,07:30:00,04-08
Multiple,15:50:00,1,1066.0,LGA,11:25:00,1h 31m,YYZ,,,,,DXB,20:55:00,04-08
Ethiopian,22:25:00,1,1084.0,EWR,21:45:00,1h 25m,ADD,,,,,DXB,20:55:00,04-09
TAP Portugal,18:45:00,1,1086.0,JFK,22:05:00,4h 15m,LIS,,,,,DXB,03:15:00,04-09
TAP Portugal,26:0:00,1,1086.0,JFK,22:05:00,11h 15m,LIS,,,,,DXB,01:15:00,04-09
Multiple,15:35:00,1,1093.0,JFK,07:55:00,1h 55m,LHR,,,,,DXB,22:35:00,04-08
Multiple,15:25:00,1,1108.0,JFK,21:30:00,1h 35m,DOH,,,,,DXB,22:35:00,04-08
Multiple,15:25:00,1,1108.0,JFK,21:30:00,1h 35m,DOH,,,,,DXB,22:35:00,04-08
Qatar,21:45:00,1,1108.0,JFK,21:30:00,7h 55m,DOH,,,,,DXB,22:35:00,04-09
Royal Air Maroc,20:35:00,1,1157.0,JFK,20:40:00,6h 25m,CMN,,,,,DXB,22:35:00,04-09
Delta,16:5:00,1,1160.0,JFK,22:30:00,1h 50m,CDG,,,,,DXB,22:35:00,04-08
Delta,17:5:00,1,1160.0,JFK,21:30:00,2h 50m,CDG,,,,,DXB,23:05:00,04-08
Delta,20:5:00,1,1160.0,JFK,18:30:00,5h 50m,CDG,,,,,DXB,22:35:00,04-08
Delta,21:5:00,1,1160.0,JFK,17:30:00,7h 5m,CDG,,,,,DXB,22:35:00,04-08
Delta,21:25:00,1,1160.0,EWR,17:10:00,7h 30m,CDG,,,,,DXB,22:35:00,04-08
Delta,22:5:00,1,1160.0,JFK,16:30:00,8h 0m,CDG,,,,,DXB,22:35:00,04-08
Delta,17:45:00,1,1163.0,JFK,21:20:00,4h 0m,AMS,,,,,DXB,22:35:00,04-08
Multiple,16:5:00,1,1179.0,JFK,22:30:00,1h 50m,CDG,,,,,DXB,22:35:00,04-08
Air France,16:5:00,1,1179.0,JFK,22:30:00,1h 50m,CDG,,,,,DXB,22:35:00,04-08
Air France,17:5:00,1,1179.0,JFK,21:30:00,2h 50m,CDG,,,,,DXB,22:35:00,04-08
Air France,19:5:00,1,1179.0,JFK,19:30:00,4h 50m,CDG,,,,,DXB,23:05:00,04-08
Air France,20:5:00,1,1179.0,JFK,18:30:00,5h 50m,CDG,,,,,DXB,23:05:00,04-08
Air France,21:5:00,1,1179.0,JFK,17:30:00,7h 5m,CDG,,,,,DXB,19:45:00,04-08
Air France,21:25:00,1,1179.0,EWR,17:10:00,7h 30m,CDG,,,,,DXB,20:55:00,04-08
Air France,22:5:00,1,1179.0,JFK,16:30:00,8h 0m,CDG,,,,,DXB,20:55:00,04-08
KLM-Royal Dutch,17:45:00,1,1182.0,JFK,21:20:00,4h 0m,AMS,,,,,DXB,20:55:00,04-08
Multiple,17:45:00,1,1182.0,JFK,21:20:00,4h 0m,AMS,,,,,DXB,20:55:00,04-08
Multiple,22:5:00,1,1183.0,LGA,13:40:00,3h 12m,IAH,,,,,DXB,04:35:00,04-08
Multiple,15:5:00,1,1224.0,EWR,21:50:00,1h 15m,ZRH,,,,,DXB,04:35:00,04-08
Multiple,16:0:00,1,1224.0,JFK,20:55:00,2h 0m,ZRH,,,,,DXB,04:35:00,04-08
Multiple,18:40:00,1,1224.0,EWR,18:15:00,4h 35m,ZRH,,,,,DXB,15:45:00,04-08
Multiple,20:25:00,1,1224.0,JFK,16:30:00,6h 35m,ZRH,,,,,DXB,05:55:00,04-08
Lufthansa,24:5:00,1,1225.0,EWR,20:30:00,10h 15m,MUC,,,,,DXB,22:35:00,04-09
Multiple,24:5:00,1,1225.0,EWR,20:30:00,10h 15m,MUC,,,,,DXB,22:35:00,04-09
United,24:5:00,1,1225.0,EWR,20:30:00,10h 15m,MUC,,,,,DXB,19:45:00,04-09
Ethiopian,34:0:00,1,1234.0,EWR,21:45:00,13h 5m,ADD,,,,,DXB,19:45:00,04-09
Turkish,21:45:00,1,1234.0,EWR,00:10:00,7h 35m,IST,,,,,DXB,17:35:00,04-08
United,29:35:00,2,1247.0,LGA,09:00:00,3h 57m,ORD,,,,,DXB,22:00:00,04-08
Delta,19:5:00,1,1338.0,JFK,19:30:00,4h 50m,CDG,,,,,DXB,00:40:00,04-08
Air Canada,19:39:00,1,1862.0,EWR,16:06:00,4h 51m,YYZ,,,,,DXB,19:10:00,04-08
Multiple,19:39:00,1,1862.0,EWR,16:06:00,4h 51m,YYZ,,,,,DXB,19:10:00,04-08
Multiple,21:35:00,1,2037.0,JFK,12:00:00,7h 25m,CAI,,,,,DXB,19:10:00,04-08
Multiple,26:0:00,1,2037.0,JFK,12:00:00,11h 35m,CAI,,,,,DXB,19:10:00,04-08
Multiple,28:40:00,1,2037.0,JFK,12:00:00,14h 25m,CAI,,,,,DXB,19:10:00,04-09
Multiple,18:9:00,1,2347.0,EWR,17:01:00,2h 3m,ORD,,,,,DXB,19:10:00,04-08
Multiple,18:11:00,1,2347.0,LGA,16:59:00,2h 5m,ORD,,,,,DXB,19:10:00,04-08
Multiple,20:0:00,1,2347.0,EWR,15:10:00,3h 58m,ORD,,,,,DXB,19:45:00,04-08
Multiple,20:5:00,1,2347.0,LGA,15:05:00,4h 2m,ORD,,,,,DXB,19:45:00,04-08
Multiple,21:10:00,1,2347.0,LGA,14:00:00,4h 57m,ORD,,,,,DXB,19:45:00,04-08
Multiple,22:0:00,1,2347.0,EWR,13:10:00,6h 4m,ORD,,,,,DXB,19:45:00,04-08
Multiple,22:10:00,1,2347.0,LGA,13:00:00,5h 57m,ORD,,,,,DXB,18:05:00,04-08
Multiple,21:35:00,1,2491.0,EWR,14:10:00,2h 55m,IAH,,,,,DXB,19:40:00,04-08
Multiple,23:16:00,1,2491.0,LGA,12:29:00,4h 22m,IAH,,,,,DXB,07:30:00,04-08
Multiple,23:46:00,1,2491.0,EWR,11:59:00,5h 0m,IAH,,,,,DXB,23:05:00,04-08
Multiple,25:25:00,1,2491.0,EWR,10:20:00,6h 43m,IAH,,,,,DXB,08:05:00,04-08
Philippine,32:30:00,1,2556.0,JFK,01:35:00,6h 5m,MNL,,,,,DXB,23:05:00,04-08
Multiple,24:40:00,1,2706.0,EWR,11:00:00,2h 35m,SFO,,,,,DXB,23:05:00,04-08
British,15:35:00,1,2932.0,JFK,07:55:00,1h 55m,LHR,,,,,DXB,23:05:00,04-08
British,16:5:00,1,2932.0,JFK,23:00:00,1h 55m,LHR,,,,,DXB,23:05:00,04-08
Multiple,16:5:00,1,2932.0,JFK,08:00:00,2h 10m,LHR,,,,,DXB,23:05:00,04-08
British,16:42:00,1,2932.0,JFK,22:23:00,2h 25m,LHR,,,,,DXB,23:05:00,04-08
British,17:30:00,1,2932.0,EWR,21:35:00,3h 25m,LHR,,,,,DXB,23:05:00,04-08
British,18:10:00,1,2932.0,JFK,20:55:00,3h 55m,LHR,,,,,DXB,23:05:00,04-08
British,18:55:00,1,2932.0,JFK,20:10:00,4h 35m,LHR,,,,,DXB,23:05:00,04-08
British,19:30:00,1,2932.0,JFK,19:35:00,5h 10m,LHR,,,,,DXB,23:05:00,04-08
British,19:53:00,1,2932.0,JFK,19:12:00,5h 25m,LHR,,,,,DXB,07:30:00,04-08
British,20:15:00,1,2932.0,JFK,18:50:00,6h 5m,LHR,,,,,DXB,07:30:00,04-08
British,20:35:00,1,2932.0,JFK,18:30:00,6h 25m,LHR,,,,,DXB,08:25:00,04-08
British,21:0:00,1,2932.0,EWR,18:05:00,6h 40m,LHR,,,,,DXB,07:30:00,04-08
British,21:1:00,1,2932.0,JFK,18:04:00,6h 35m,LHR,,,,,DXB,,04-08
British,24:30:00,1,2932.0,JFK,23:00:00,10h 30m,LHR,,,,,DXB,,04-09
British,25:7:00,1,2932.0,JFK,22:23:00,11h 0m,LHR,,,,,DXB,,04-09
British,25:25:00,1,2932.0,JFK,23:00:00,11h 25m,LHR,,,,,DXB,,04-09
British,25:55:00,1,2932.0,EWR,21:35:00,12h 0m,LHR,,,,,DXB,,04-09
SpiceJet,3:25:00,1,167.0,DXB,02:00:00,,,,,,,,,04-10
Air India,3:5:00,1,171.0,DXB,08:25:00,,,,,,,,,04-10
SpiceJet,3:30:00,1,183.0,DXB,23:30:00,,,,,,,,,04-08
IndiGo,9:20:00,1,185.0,DXB,20:25:00,5h 15m,AMD,,,,,BKK,13:25:00,04-08
IndiGo,11:15:00,1,185.0,DXB,18:30:00,7h 10m,AMD,,,,,BKK,14:50:00,04-08
IndiGo,2:55:00,1,193.0,DXB,02:35:00,,,,,,,BKK,11:20:00,04-08
